match_id,hero_id,account_id,net_worth,kills,deaths,hero_damage,gold_per_min,assists,xp_per_min,last_hits,tower_damage,obs_placed,roshans_killed,isRadiant,win
6880953404,47,,6793,1,13,17617,280,8,349,77,261,,,False,0
6880953401,59,,10768,1,2,6617,476,4,442,116,10940,,,True,1
6880953401,82,,15168,7,0,11881,665,6,772,217,10504,,,True,1
6880953401,31,,5889,1,6,5914,294,12,335,19,1255,,,True,1
6880953401,86,110852578.0,8544,4,1,11506,424,8,548,76,693,,,True,1
6880953401,15,,12767,11,0,11704,587,3,573,141,2459,,,True,1
6880953401,101,1155175746.0,3511,4,4,6679,250,2,239,21,237,,,False,0
6880953401,84,,151,0,2,6066,229,3,236,27,0,,,False,0
6880953401,135,312830652.0,16969,3,8,12947,860,4,411,88,26,,,False,0
6880953401,48,190165060.0,101,0,5,2713,294,2,296,96,206,,,False,0
6880953401,21,,101,2,6,8193,339,2,371,100,63,,,False,0
6880953201,39,,826,0,4,2591,149,2,208,8,0,,,True,0
6880953201,98,381576809.0,6443,2,4,6339,549,1,337,36,0,,,True,0
6880953201,114,488543093.0,3136,2,1,2429,389,0,348,44,0,,,True,0
6880953201,69,,1866,0,3,2789,194,2,181,16,0,,,True,0
6880953201,7,86781993.0,1651,1,6,2051,214,3,141,9,0,,,True,0
6880953201,10,136498061.0,6342,3,0,3548,545,2,589,87,2238,,,False,1
6880953201,8,,5512,5,2,8003,473,3,390,50,697,,,False,1
6880953201,40,327210152.0,2380,2,3,6300,226,5,252,3,0,,,False,1
6880953201,113,,5136,3,0,3779,446,0,412,62,1210,,,False,1
6880953201,136,101226356.0,3076,2,0,4195,241,6,266,10,0,,,False,1
6880952703,8,,11413,5,9,12433,427,9,483,161,0,,,True,0
6880952703,121,,5999,3,12,8628,301,16,371,26,0,,,True,0
6880952703,3,198117894.0,4228,3,10,8682,210,9,403,11,0,,,True,0
6880952703,60,139159933.0,9661,3,11,11446,388,5,576,122,1605,,,True,0
6880952703,22,129615059.0,11025,7,6,20409,463,4,785,132,0,,,True,0
6880952703,55,151335521.0,13680,8,4,16092,511,16,740,147,1196,,,False,1
6880952703,35,197928848.0,17646,12,3,25111,639,16,799,183,11228,,,False,1
6880952703,52,,15027,13,3,16623,563,16,786,160,11330,,,False,1
6880952703,75,,9540,11,6,14925,418,13,636,48,3400,,,False,1
6880952703,86,1078187668.0,10123,3,6,15118,407,25,513,82,908,,,False,1
6880952511,54,198998465.0,4719,0,0,1305,384,2,309,59,893,,,True,1
6880952511,135,167517249.0,4599,1,0,2498,378,0,361,53,218,,,True,1
6880952511,5,129683087.0,2546,1,0,2730,207,1,260,7,292,,,True,1
6880952511,9,144030630.0,3145,2,1,3535,261,1,251,18,865,,,True,1
6880952511,100,137756036.0,4701,1,0,1876,373,1,439,50,1094,,,True,1
6880952511,8,107665822.0,3305,1,1,1256,336,0,312,44,0,,,False,0
6880952511,70,,1770,0,2,2144,207,0,136,21,0,,,False,0
6880952511,46,,1215,0,0,1357,150,0,124,9,0,,,False,0
6880952511,27,156592707.0,1655,0,0,629,187,0,160,10,0,,,False,0
6880952511,75,195476952.0,4330,0,2,2298,355,1,205,8,0,,,False,0
6880951619,36,,7923,6,2,8937,496,2,631,85,1915,,,True,1
6880951619,41,,6250,2,3,3812,381,3,346,49,5151,,,True,1
6880951619,107,,6680,2,6,4767,414,9,367,42,1549,,,True,1
6880951619,109,,8140,7,2,7721,523,11,458,49,6629,,,True,1
6880951619,111,,5996,2,2,1819,343,4,311,40,987,,,True,1
6880951619,89,882999505.0,9334,8,4,13651,598,2,726,91,42,,,False,0
6880951619,67,383201212.0,3944,5,6,2715,232,2,268,6,0,,,False,0
6880951619,2,,2776,0,4,4456,204,4,190,24,0,,,False,0
6880951619,49,,3353,0,6,1544,189,0,220,22,29,,,False,0
6880951619,85,,3968,1,6,588,220,0,330,31,620,,,False,0
6880951304,86,131436232.0,8220,4,2,11046,294,16,435,34,817,,,True,1
6880951304,36,151323732.0,14990,7,3,20403,522,13,677,170,2146,,,True,1
6880951304,89,,16215,5,1,8492,563,11,658,242,11354,,,True,1
6880951304,39,,15650,13,2,22534,549,12,674,152,7526,,,True,1
6880951304,74,,7625,3,1,7649,271,12,431,27,865,,,True,1
6880951304,84,,3445,0,8,7088,142,3,176,7,23,,,False,0
6880951304,111,,8081,5,2,18538,335,5,415,78,44,,,False,0
6880951304,5,,5732,0,5,8179,196,3,293,34,0,,,False,0
6880951304,28,,7590,0,7,5784,279,7,400,87,0,,,False,0
6880951304,1,,7801,4,11,7554,309,2,416,81,0,,,False,0
6880951300,44,,9790,7,9,15193,398,4,449,157,175,,,True,0
6880951300,57,,4537,3,6,5601,183,7,232,6,48,,,True,0
6880951300,126,291539482.0,7854,3,7,10662,344,2,426,133,389,,,True,0
6880951300,15,157566607.0,9691,6,9,13916,384,1,431,145,890,,,True,0
6880951300,40,10442199.0,4942,0,7,18298,188,8,250,22,64,,,True,0
6880951300,9,50328406.0,10454,6,3,11884,364,20,510,52,2626,,,False,1
6880951300,5,,7592,3,6,8074,288,11,392,24,344,,,False,1
6880951300,25,,22735,20,1,33632,784,5,930,256,20469,,,False,1
6880951300,73,,16789,1,9,6909,588,12,527,181,5886,,,False,1
6880951300,11,,15678,6,2,18342,556,7,775,224,4008,,,False,1
6880951101,40,148328123.0,9869,5,7,17130,375,30,575,59,2070,,,True,1
6880951101,35,,16476,16,6,41228,568,20,872,129,11594,,,True,1
6880951101,70,278806856.0,16411,12,3,22404,591,12,796,158,3477,,,True,1
6880951101,26,,10255,10,4,9302,381,22,608,47,1104,,,True,1
6880951101,14,151050060.0,15008,16,5,22405,546,16,809,128,2591,,,True,1
6880951101,129,,8278,4,12,12485,313,7,302,71,0,,,False,0
6880951101,25,,5830,2,13,13519,234,10,378,42,0,,,False,0
6880951101,15,375671184.0,10250,6,7,20807,382,11,697,79,95,,,False,0
6880951101,20,,6794,2,15,12723,263,13,411,7,0,,,False,0
6880951101,8,397099168.0,10554,7,13,12124,406,5,577,133,356,,,False,0
6880951011,120,,8189,2,7,10511,294,7,395,75,0,,,True,0
6880951011,113,1280347381.0,2203,3,13,10439,302,4,289,54,0,,,True,0
6880951011,14,,4591,2,11,11558,195,4,289,13,0,,,True,0
6880951011,84,,10011,5,5,15163,386,8,465,46,0,,,True,0
6880951011,67,870389376.0,9835,2,6,13256,364,4,407,128,69,,,True,0
6880951011,88,,9167,3,4,7071,347,13,381,37,75,,,False,1
6880951011,11,374262474.0,18497,13,3,18660,661,6,700,173,21274,,,False,1
6880951011,136,1071217215.0,9618,7,3,11163,360,18,552,33,4822,,,False,1
6880951011,99,,12803,8,5,24659,483,12,472,106,2603,,,False,1
6880951011,44,1003622818.0,18271,11,2,15638,661,5,750,225,5794,,,False,1
6880950609,75,,5222,3,2,7555,273,15,370,12,1597,,,True,1
6880950609,10,,7608,2,1,4198,345,5,445,63,3798,,,True,1
6880950609,103,,5396,3,3,4715,265,11,394,16,1480,,,True,1
6880950609,86,416129898.0,8773,7,2,10145,443,6,448,95,1465,,,True,1
6880950609,44,425379636.0,14003,13,0,13197,625,3,615,153,4616,,,True,1
6880950609,26,55689197.0,6371,3,6,5483,355,2,336,14,0,,,False,0
6880950609,6,909986835.0,7451,1,5,6469,371,2,319,90,267,,,False,0
6880950609,128,405460773.0,1701,0,5,4081,299,2,249,106,240,,,False,0
6880950609,120,434897103.0,7026,1,5,9950,365,4,350,79,0,,,False,0
6880950609,123,917752894.0,101,2,8,5293,183,2,217,13,0,,,False,0
6880950507,65,,10127,2,5,7238,362,2,448,135,0,,,True,0
6880950507,14,,5476,3,11,6925,217,3,207,22,0,,,True,0
6880950507,26,54274727.0,4819,0,3,3468,207,5,251,25,0,,,True,0
6880950507,129,121028160.0,7863,1,3,6158,323,3,382,124,0,,,True,0
6880950507,10,,1859,2,5,4506,360,1,437,158,1058,,,True,0
6880950507,136,,8048,8,5,7543,328,7,323,34,7254,,,False,1
6880950507,123,375703778.0,8889,1,2,6420,321,13,413,53,2767,,,False,1
6880950507,16,,19657,8,0,11961,684,4,866,247,2282,,,False,1
6880950507,22,,13394,6,2,19645,494,8,496,167,672,,,False,1
6880950507,70,,19043,4,1,10132,674,7,749,287,6725,,,False,1
6880950417,67,284585142.0,10507,5,7,17795,396,3,459,131,0,,,True,0
6880950417,76,,11454,2,7,11835,436,3,487,156,614,,,True,0
6880950417,2,91080494.0,1000,5,6,14672,332,2,362,93,258,,,True,0
6880950417,128,,5673,1,7,11208,240,7,369,38,121,,,True,0
6880950417,136,293392010.0,3486,0,5,3303,147,3,213,6,22,,,True,0
6880950417,26,,8331,3,5,9404,330,14,519,40,723,,,False,1
6880950417,106,,13017,8,3,19637,477,14,629,138,1466,,,False,1
6880950417,94,222510497.0,20392,4,3,11613,707,7,763,307,15491,,,False,1
6880950417,104,282544278.0,16816,13,1,21347,608,13,747,180,9391,,,False,1
6880950417,97,1390333636.0,8784,4,2,12093,338,16,535,49,102,,,False,1
6880950413,45,388747024.0,6933,1,2,8113,309,13,415,38,2295,,,True,1
6880950413,64,,6123,3,3,10040,299,11,369,15,1645,,,True,1
6880950413,44,,11079,5,1,9847,484,13,502,110,3894,,,True,1
6880950413,28,,9204,3,0,4836,408,3,425,115,1771,,,True,1
6880950413,10,480202134.0,11966,16,2,21273,546,4,614,97,10147,,,True,1
6880950413,43,,3905,1,9,12316,261,3,264,40,809,,,False,0
6880950413,89,,9140,1,3,5466,418,0,396,125,0,,,False,0
6880950413,15,,7045,6,7,11331,368,1,343,55,249,,,False,0
6880950413,83,143049966.0,3835,0,4,3714,205,5,295,20,32,,,False,0
6880950413,35,,5049,0,6,5370,274,1,229,51,790,,,False,0
6880950305,129,172632993.0,101,0,15,1145,150,0,169,0,0,,,True,0
6880950305,8,,7526,2,16,5231,426,0,192,6,35,,,True,0
6880950305,31,421338720.0,1432,2,3,3270,250,0,249,13,0,,,True,0
6880950305,93,,102,0,4,684,111,1,64,3,0,,,True,0
6880950305,80,,7718,0,3,2110,402,1,283,24,0,,,True,0
6880950305,26,,8378,2,1,2418,426,6,406,61,3811,,,False,1
6880950305,113,,13565,21,1,15423,739,5,711,65,2021,,,False,1
6880950305,47,,9849,3,1,4166,521,3,441,97,4837,,,False,1
6880950305,95,348586163.0,10106,7,1,5286,524,10,452,86,11900,,,False,1
6880950305,37,120543887.0,8886,6,1,8941,453,17,431,39,7279,,,False,1
6880950303,8,,102,0,2,5418,328,2,260,112,349,,,True,1
6880950303,43,442211954.0,14098,10,5,16693,519,7,508,105,5544,,,True,1
6880950303,27,,10491,5,4,8429,384,17,482,34,2346,,,True,1
6880950303,114,412062153.0,18968,16,1,37026,690,12,826,159,15242,,,True,1
6880950303,18,,10812,7,4,12668,412,11,492,64,4065,,,True,1
6880950303,71,,14095,4,10,7509,522,7,389,50,58,,,False,0
6880950303,36,,6651,3,8,8674,319,4,297,43,331,,,False,0
6880950303,50,,201,3,7,8107,218,8,301,18,198,,,False,0
6880950303,67,,101,2,7,10387,235,8,313,45,27,,,False,0
6880950303,104,,9506,4,6,10565,481,4,541,96,73,,,False,0
6880950205,63,,7954,4,4,9069,311,10,515,8,2534,,,True,1
6880950205,77,,17587,10,4,15056,670,16,530,176,23737,,,True,1
6880950205,137,,14263,14,3,19375,558,10,717,92,2373,,,True,1
6880950205,128,,9471,3,3,9076,388,13,421,71,843,,,True,1
6880950205,35,215887385.0,15089,6,2,16912,594,7,599,181,6221,,,True,1
6880950205,72,,3667,3,9,13164,214,8,259,37,0,,,False,0
6880950205,28,109689513.0,6777,2,9,6893,279,6,310,77,0,,,False,0
6880950205,22,857511183.0,11284,7,4,20711,454,4,523,129,661,,,False,0
6880950205,90,235564857.0,6170,3,6,10961,275,5,317,68,42,,,False,0
6880950205,44,316726045.0,7131,1,9,4672,318,3,412,128,0,,,False,0
6880950015,113,360381538.0,21197,11,3,21179,702,7,1145,217,10284,,,True,1
6880950015,16,863668851.0,12844,7,8,18967,457,16,549,127,779,,,True,1
6880950015,105,,9678,11,5,21021,371,17,640,37,1302,,,True,1
6880950015,51,165139158.0,8781,9,6,14015,348,14,605,35,457,,,True,1
6880950015,8,322631708.0,18978,11,1,24173,626,14,879,245,7557,,,True,1
6880950015,110,,5100,1,7,15065,214,12,547,26,0,,,False,0
6880950015,12,347804070.0,10504,8,7,13999,423,3,533,115,0,,,False,0
6880950015,68,,5124,4,15,15892,266,11,374,19,0,,,False,0
6880950015,20,925370257.0,5969,4,14,7983,217,0,323,49,0,,,False,0
6880950015,19,381083175.0,8440,4,10,14621,367,8,523,111,100,,,False,0
6880949904,62,1222334168.0,9501,5,6,14365,376,11,576,13,0,,,True,0
6880949904,43,,6328,3,13,11779,245,1,374,64,693,,,True,0
6880949904,22,,6551,4,13,22592,280,6,409,29,149,,,True,0
6880949904,56,,7730,3,13,13984,319,6,408,69,721,,,True,0
6880949904,99,,8132,8,10,28361,327,5,454,59,0,,,True,0
6880949904,59,1122724215.0,18435,30,2,49709,698,11,1032,116,13233,,,False,1
6880949904,93,,12738,7,6,9314,498,7,589,143,2640,,,False,1
6880949904,85,,8763,5,6,6748,366,24,573,60,2241,,,False,1
6880949904,30,,6268,4,9,12558,275,16,352,14,328,,,False,1
6880949904,135,334214188.0,12989,9,3,14889,483,21,706,119,3692,,,False,1
6880949711,17,,16423,24,3,31434,603,16,961,134,5062,,,True,1
6880949711,87,,7719,5,6,14486,292,34,536,23,829,,,True,1
6880949711,36,364012432.0,18990,17,8,23585,660,15,799,233,4965,,,True,1
6880949711,16,211621118.0,10459,4,6,14037,369,24,641,93,1855,,,True,1
6880949711,84,,10882,11,5,25954,399,32,815,51,3550,,,True,1
6880949711,101,,7774,9,14,21649,336,9,486,11,0,,,False,0
6880949711,64,,7059,9,13,22796,316,8,383,37,391,,,False,0
6880949711,25,1115870588.0,9903,1,11,10208,386,2,548,164,1628,,,False,0
6880949711,41,175916473.0,1927,1,8,3994,334,5,470,103,0,,,False,0
6880949711,14,1064976572.0,6841,4,16,14410,302,11,382,53,0,,,False,0
6880949706,129,120825228.0,14982,5,4,16587,524,15,607,148,6139,,,True,1
6880949706,87,362729787.0,8289,2,6,10776,297,21,515,12,773,,,True,1
6880949706,56,,17715,9,1,20853,593,9,665,201,12704,,,True,1
6880949706,25,177888458.0,16008,9,5,19437,561,9,596,184,6556,,,True,1
6880949706,135,,10400,5,5,13685,392,12,430,101,0,,,True,1
6880949706,19,124180469.0,5829,1,7,8440,221,11,323,28,27,,,False,0
6880949706,5,201010604.0,7752,5,8,13637,287,9,434,41,40,,,False,0
6880949706,36,,9656,5,8,12659,374,8,517,123,246,,,False,0
6880949706,41,115807966.0,11299,2,4,6009,381,6,443,154,81,,,False,0
6880949706,81,59535951.0,8780,6,5,8806,309,6,376,95,232,,,False,0
6880949704,2,139578077.0,15876,15,2,18782,562,15,680,143,3270,,,True,1
6880949704,126,,14703,12,3,23019,518,15,644,137,4259,,,True,1
6880949704,41,89386455.0,15840,10,2,21691,556,11,607,183,8071,,,True,1
6880949704,136,1038444898.0,10349,4,2,10311,385,18,577,84,1671,,,True,1
6880949704,5,1444258534.0,6460,3,5,11186,261,18,424,15,1026,,,True,1
6880949704,12,131872908.0,10870,2,7,6145,394,3,602,200,0,,,False,0
6880949704,36,147332121.0,8347,2,10,13006,343,8,403,105,370,,,False,0
6880949704,22,191323013.0,9063,3,8,19117,329,5,434,95,0,,,False,0
6880949704,9,253955489.0,7832,5,6,10248,296,5,404,39,0,,,False,0
6880949704,100,,3708,0,13,7724,160,9,222,10,124,,,False,0
6880949605,19,,15214,12,1,26034,631,16,893,163,12496,,,True,1
6880949605,101,,9810,15,1,15969,407,11,564,26,991,,,True,1
6880949605,90,150371819.0,12715,10,2,21833,555,19,692,138,167,,,True,1
6880949605,39,252315319.0,12170,7,2,17431,527,14,638,138,5941,,,True,1
6880949605,27,180351590.0,5685,2,4,6182,302,16,374,44,3619,,,True,1
6880949605,22,,7156,5,7,13844,306,3,444,53,0,,,False,0
6880949605,93,1048740498.0,1161,0,15,1350,190,1,289,48,0,,,False,0
6880949605,82,1203018358.0,7515,3,9,7162,387,2,487,142,434,,,False,0
6880949605,21,209012936.0,2491,0,6,6524,166,4,158,19,0,,,False,0
6880949605,67,111043582.0,5854,1,10,14700,271,8,307,54,0,,,False,0
6880949502,135,1022379042.0,6511,4,2,10805,381,5,417,60,513,,,True,1
6880949502,85,,3637,3,1,6064,238,7,349,16,259,,,True,1
6880949502,74,362637453.0,4940,3,4,3615,294,2,400,37,460,,,True,1
6880949502,47,,6595,7,0,8699,422,4,457,57,1190,,,True,1
6880949502,6,,5086,2,2,5450,287,8,352,37,229,,,True,1
6880949502,104,280394584.0,2271,0,4,2433,270,2,265,56,0,,,False,0
6880949502,102,,1416,0,3,4320,170,2,173,14,0,,,False,0
6880949502,31,,7550,0,2,1186,465,3,165,1,259,,,False,0
6880949502,113,,6181,6,3,10643,531,2,564,67,1422,,,False,0
6880949502,99,,3526,3,7,7761,385,1,318,31,0,,,False,0
6880949111,19,186244788.0,13559,10,3,19278,463,16,727,137,1333,,,True,1
6880949111,126,,15776,13,1,23843,533,16,838,156,2127,,,True,1
6880949111,55,128776818.0,9906,6,3,10283,358,22,554,78,250,,,True,1
6880949111,93,,15555,6,2,15061,518,17,800,203,2247,,,True,1
6880949111,105,144272180.0,11329,6,5,12168,421,13,617,109,337,,,True,1
6880949111,5,373277517.0,7857,1,10,13327,306,7,344,65,68,,,False,0
6880949111,46,84832832.0,10115,3,6,11106,364,5,477,138,1030,,,False,0
6880949111,26,169556201.0,5937,4,12,5787,243,3,391,26,218,,,False,0
6880949111,15,100773472.0,10376,1,8,16548,363,6,442,143,307,,,False,0
6880949111,54,,14637,5,6,18391,523,2,680,232,786,,,False,0
6880949014,90,127327676.0,6536,1,5,23310,232,6,294,52,0,,,True,0
6880949014,92,125523981.0,6466,3,5,9187,250,5,288,67,240,,,True,0
6880949014,89,123069366.0,10996,2,3,6334,406,4,433,217,0,,,True,0
6880949014,52,140134324.0,11342,6,7,19659,424,5,472,152,0,,,True,0
6880949014,26,348555265.0,4227,1,7,7647,185,12,238,10,0,,,True,0
6880949014,62,157933678.0,12818,1,6,17296,429,17,410,23,2710,,,False,1
6880949014,56,370487253.0,20430,5,1,15881,697,12,739,293,14894,,,False,1
6880949014,106,138095018.0,17935,9,2,51539,601,13,700,174,4399,,,False,1
6880949014,111,,9674,7,1,15594,350,16,483,31,454,,,False,1
6880949014,108,143819267.0,16282,4,4,20116,560,14,525,189,4466,,,False,1
6880949004,71,,7527,3,4,9033,326,26,478,32,2146,,,True,1
6880949004,2,183144579.0,12280,10,2,12249,502,14,594,106,2668,,,True,1
6880949004,87,,7573,4,0,7289,314,20,447,23,1358,,,True,1
6880949004,8,,13677,6,0,6525,554,9,585,181,5495,,,True,1
6880949004,35,135087854.0,16726,16,0,29768,675,15,614,159,15446,,,True,1
6880949004,128,189596817.0,3779,1,7,5390,178,4,201,20,0,,,False,0
6880949004,54,128265816.0,5868,0,8,1340,253,1,306,87,0,,,False,0
6880949004,86,,3421,2,8,4758,190,3,222,28,0,,,False,0
6880949004,93,,6279,3,8,7608,278,1,333,73,0,,,False,0
6880949004,15,189409389.0,4283,0,9,5059,190,0,215,43,0,,,False,0
6880948906,87,,5594,5,11,11677,216,10,273,13,127,,,True,0
6880948906,22,113552988.0,11101,2,5,38067,378,7,480,139,198,,,True,0
6880948906,85,,9456,6,10,13830,354,12,422,89,98,,,True,0
6880948906,106,,12139,5,5,22055,415,6,448,145,45,,,True,0
6880948906,136,,5639,4,9,4482,201,7,293,29,39,,,True,0
6880948906,52,,21389,10,3,29051,704,10,836,278,7970,,,False,1
6880948906,50,,7461,0,5,5135,265,17,419,17,473,,,False,1
6880948906,114,857115467.0,16602,6,4,18029,549,11,656,203,4704,,,False,1
6880948906,11,314078315.0,9336,4,8,7222,319,13,399,54,1762,,,False,1
6880948906,59,,21563,20,3,34796,663,6,724,181,17354,,,False,1
6880948904,100,,4185,0,3,5237,155,4,209,25,76,,,True,0
6880948904,70,360303893.0,5733,0,12,3327,252,3,290,79,0,,,True,0
6880948904,88,,4237,5,10,9275,206,2,280,17,0,,,True,0
6880948904,47,,5676,0,11,8866,255,2,316,80,476,,,True,0
6880948904,128,,7607,5,7,10617,302,1,339,66,207,,,True,0
6880948904,27,,9454,7,3,13097,385,24,586,63,2547,,,False,1
6880948904,44,,12695,5,1,10477,501,9,578,145,4023,,,False,1
6880948904,14,,12588,14,1,20347,481,16,657,81,4627,,,False,1
6880948904,87,,8587,7,4,9329,361,16,420,32,1269,,,False,1
6880948904,135,166459048.0,15456,10,1,13031,588,10,620,166,9346,,,False,1
6880948700,10,470507311.0,12860,1,6,6971,473,0,570,249,0,,,True,0
6880948700,52,144299057.0,9757,5,9,29702,365,4,484,134,144,,,True,0
6880948700,27,1256401032.0,7775,2,12,8415,299,4,322,86,2968,,,True,0
6880948700,119,387812024.0,5899,7,4,12335,266,8,421,33,69,,,True,0
6880948700,21,158620902.0,8785,3,6,24982,350,8,511,125,417,,,True,0
6880948700,82,,19830,11,2,22007,653,6,1064,223,16107,,,False,1
6880948700,6,,19327,7,2,14835,643,10,791,269,6869,,,False,1
6880948700,30,197759181.0,7437,4,9,7897,291,5,319,29,181,,,False,1
6880948700,136,1207092958.0,17637,10,1,17789,574,11,725,178,7070,,,False,1
6880948700,50,,11139,5,4,10810,394,17,554,70,903,,,False,1
6880948209,35,,20239,15,1,35412,721,16,845,253,12291,,,True,1
6880948209,129,207406884.0,14009,12,4,19073,508,18,660,113,4049,,,True,1
6880948209,128,86676078.0,8969,9,8,8188,338,12,408,14,437,,,True,1
6880948209,57,342503507.0,7167,2,3,3299,289,9,473,23,512,,,True,1
6880948209,10,226810397.0,16879,5,3,11921,632,3,698,252,11437,,,True,1
6880948209,6,841162888.0,12118,3,10,10207,445,6,459,177,969,,,False,0
6880948209,100,456152352.0,4873,2,14,10619,229,10,276,26,21,,,False,0
6880948209,136,,10270,6,3,5966,381,3,476,107,35,,,False,0
6880948209,22,,3944,1,10,17083,217,8,294,22,0,,,False,0
6880948209,123,318321357.0,7139,6,6,22464,330,7,473,69,201,,,False,0
6880948102,35,1440303323.0,14001,12,1,20805,611,9,566,122,13151,,,True,1
6880948102,37,372335880.0,6886,2,1,7741,312,12,293,35,4029,,,True,1
6880948102,8,157713163.0,8904,2,2,8665,393,5,367,89,5711,,,True,1
6880948102,51,,7519,8,1,9050,338,10,418,20,733,,,True,1
6880948102,108,,10756,1,0,7419,462,11,400,114,4873,,,True,1
6880948102,5,,3884,0,9,5447,172,3,183,11,0,,,False,0
6880948102,39,169814159.0,6365,2,6,7104,281,1,327,70,200,,,False,0
6880948102,62,,3536,0,6,4482,169,3,237,12,0,,,False,0
6880948102,44,841923966.0,6441,0,2,3635,294,1,326,92,0,,,False,0
6880948102,129,137122710.0,7320,1,3,5126,330,2,293,96,528,,,False,0
6880948007,8,,10520,5,9,13474,409,6,451,160,0,,,True,0
6880948007,91,,5252,1,6,1091,209,6,341,9,0,,,True,0
6880948007,113,,11347,5,9,21224,432,9,517,84,0,,,True,0
6880948007,45,,6653,4,12,17588,255,8,328,33,978,,,True,0
6880948007,104,,7474,1,7,5196,268,7,277,76,23,,,True,0
6880948007,114,,16851,18,2,26490,595,12,649,110,11536,,,False,1
6880948007,6,,13523,6,3,29455,502,15,594,147,7545,,,False,1
6880948007,29,,8590,3,5,11316,299,9,369,44,331,,,False,1
6880948007,120,88093237.0,14900,7,4,25417,528,25,584,154,3575,,,False,1
6880948007,64,91233739.0,8689,8,5,16660,332,22,466,20,5789,,,False,1
6880947919,75,,17687,16,5,36486,594,10,820,164,6501,,,True,1
6880947919,84,,9597,4,4,18251,319,21,650,41,840,,,True,1
6880947919,85,143108262.0,13385,8,2,13808,425,20,515,103,1467,,,True,1
6880947919,74,450023181.0,13136,9,0,16586,425,18,599,67,6518,,,True,1
6880947919,35,425398133.0,18992,9,1,24625,593,10,604,230,11119,,,True,1
6880947919,15,,7386,3,8,8395,260,2,345,85,286,,,False,0
6880947919,76,,8533,2,10,11672,292,4,387,96,0,,,False,0
6880947919,91,,5297,2,16,3066,211,6,250,18,0,,,False,0
6880947919,60,423329465.0,5426,3,11,7017,217,3,299,39,20,,,False,0
6880947919,8,,10809,2,5,11665,352,3,451,186,0,,,False,0
6880947910,1,177259668.0,12197,3,6,7023,420,1,515,216,330,,,True,0
6880947910,93,,9155,3,8,6925,314,3,399,112,0,,,True,0
6880947910,51,,6917,2,9,12737,269,6,360,64,0,,,True,0
6880947910,90,,6687,1,10,14017,307,8,408,82,0,,,True,0
6880947910,22,,8738,3,7,18810,310,4,416,58,0,,,True,0
6880947910,84,,13981,3,6,15309,507,15,566,99,1152,,,False,1
6880947910,114,191000171.0,21210,8,3,19444,702,10,749,282,12852,,,False,1
6880947910,62,203179587.0,11445,1,2,5674,403,15,429,27,1741,,,False,1
6880947910,44,,20158,19,2,30403,653,7,930,148,11138,,,False,1
6880947910,120,143749025.0,17946,9,0,17897,584,12,749,176,3767,,,False,1
6880947711,15,150095470.0,7856,3,7,9999,375,3,399,135,71,,,True,0
6880947711,42,131255995.0,6806,1,2,3745,347,2,467,121,556,,,True,0
6880947711,7,425966159.0,3701,1,4,7881,207,5,267,50,0,,,True,0
6880947711,30,121824642.0,3801,3,8,8840,255,3,248,20,0,,,True,0
6880947711,22,206703095.0,12682,2,4,17144,498,3,422,112,0,,,True,0
6880947711,119,353797521.0,8866,1,2,10288,358,15,388,48,514,,,False,1
6880947711,29,,14760,2,0,8700,548,5,616,201,918,,,False,1
6880947711,86,240978989.0,5353,3,2,8079,304,7,389,56,0,,,False,1
6880947711,61,884635974.0,9212,6,5,10527,455,5,429,146,2312,,,False,1
6880947711,32,882898280.0,13307,13,1,17362,576,4,759,155,1840,,,False,1
6880947709,104,,15681,14,3,15122,610,3,749,152,8230,,,True,1
6880947709,113,285817822.0,18051,8,2,18234,668,10,832,187,6121,,,True,1
6880947709,30,,5309,2,6,6842,238,7,366,22,368,,,True,1
6880947709,67,283387410.0,13878,6,0,12832,498,7,704,164,4427,,,True,1
6880947709,25,201082630.0,10886,8,1,6945,422,6,560,123,1894,,,True,1
6880947709,102,,7056,2,6,8680,292,4,297,76,0,,,False,0
6880947709,88,,4352,3,9,8949,239,6,397,22,154,,,False,0
6880947709,16,,4451,1,2,4826,198,2,244,22,0,,,False,0
6880947709,46,,10081,6,7,15740,435,2,684,83,518,,,False,0
6880947709,20,,3331,0,15,1274,160,0,176,11,0,,,False,0
6880947619,27,,8061,7,2,9495,415,14,578,69,2409,,,True,1
6880947619,29,,11085,8,1,7028,503,13,524,96,2777,,,True,1
6880947619,35,,11189,8,1,13416,517,13,443,110,9409,,,True,1
6880947619,84,,7682,5,4,7586,407,17,415,38,1259,,,True,1
6880947619,6,,7853,3,2,9449,345,18,410,44,4639,,,True,1
6880947619,11,,10064,3,4,6397,500,1,584,135,0,,,False,0
6880947619,56,,652,0,3,1093,138,0,92,9,0,,,False,0
6880947619,9,287441390.0,623,0,3,2254,140,0,66,9,0,,,False,0
6880947619,15,133283580.0,8490,4,9,18429,411,3,383,82,195,,,False,0
6880947619,30,,4409,2,12,6058,269,4,202,11,36,,,False,0
6880947613,74,,14157,5,3,10667,513,6,612,146,3547,,,True,1
6880947613,61,,13916,4,2,6881,493,5,583,189,4604,,,True,1
6880947613,123,192200895.0,6793,4,2,8827,287,10,397,30,444,,,True,1
6880947613,35,,17388,14,0,26007,628,5,646,202,11895,,,True,1
6880947613,102,,6031,0,4,5603,254,13,387,18,2066,,,True,1
6880947613,86,,3730,1,5,8234,178,5,236,34,0,,,False,0
