match_id,player,opponent,winner
6881452209,125917653,173271153,173271153
6881452302,493309922,299448070,299448070
6881452308,1044082283,136195950,136195950
6881452314,902455410,179491448,902455410
6881452319,305028128,141552857,305028128
6881452407,158863626,348387801,348387801
6881452417,755252930,187880246,187880246
6881452419,154704475,178049842,178049842
6881452607,116573643,219827565,116573643
6881452715,165898623,585897690,585897690
6881452803,190569225,134491199,190569225
6881452804,837319190,311952030,837319190
6881452805,104833487,539205320,104833487
6881452901,192397222,253398364,192397222
6881452915,1192720715,977257935,1192720715
6881453004,882190373,134592988,134592988
6881453102,1170545528,128480097,1170545528
6881453215,135280924,368233728,368233728
6881453217,444557160,845021720,444557160
6881453304,1134818914,388763807,1134818914
6881453319,374801224,358238196,374801224
6881453403,412276211,415433853,412276211
6881453412,200835017,926527062,926527062
6881453506,849772981,383156923,849772981
6881453802,377679184,344538512,377679184
6881453817,128685816,187526244,128685816
6881454016,354527839,242123279,242123279
6881454300,937924430,255401557,255401557
6881454904,317844441,1086257127,1086257127
6881454906,100693328,1237331679,1237331679
6881455000,136833330,167883845,136833330
6881455101,477679452,212773038,477679452
6881455105,153405994,129042719,129042719
6881455106,259088565,490330601,259088565
6881455119,886513697,168946569,168946569
6881455308,140967216,173641481,173641481
6881455314,150064575,378106604,378106604
6881455318,190659955,139909369,139909369
6881455505,475269714,612794200,612794200
6881455508,1277665723,127995278,1277665723
6881455515,171647550,1034474628,1034474628
6881455518,124712754,199968563,199968563
6881455614,488480460,125878640,488480460
6881455703,115405375,355389705,115405375
6881455705,153043914,194634919,194634919
6881455810,656620020,141919555,656620020
6881455914,236998925,134853859,134853859
6881456009,811464670,446932115,446932115
6881456013,227510949,1140376923,227510949
6881456018,844520300,878120223,878120223
6881456108,362667081,353084306,362667081
6881456117,1231669048,1131199564,1131199564
6881456305,168593715,1119093619,168593715
6881456313,967710210,383973194,967710210
6881456315,1004622710,195700360,195700360
6881456404,1041658062,968728116,1041658062
6881456416,857400408,1128008664,1128008664
6881456519,195189103,1044651262,1044651262
6881456701,970752505,342681330,342681330
6881456802,388285293,362466439,362466439
6881456806,860358328,1027391428,1027391428
6881457005,930623913,123743745,930623913
6881457015,630169500,107590998,630169500
6881457017,189018047,212113993,212113993
6881457100,215933782,169079177,215933782
6881457101,1425882290,219334154,1425882290
6881457202,101646890,200190269,200190269
6881457310,283833464,1164523878,283833464
6881457417,114446232,475983152,475983152
6881457517,109806636,130964239,130964239
6881457607,117206075,120966945,117206075
6881457705,234994854,390244697,390244697
6881457707,1145223081,191182743,1145223081
6881457800,340164561,195966181,195966181
6881457802,167737964,196933244,167737964
6881457816,104018706,178821454,104018706
6881457916,919892247,425739746,919892247
6881458001,195940462,372329289,372329289
6881458006,122499410,588469690,122499410
6881458007,375950447,148620676,375950447
6881458009,135125812,124428844,124428844
6881458201,147335545,140568184,140568184
6881458519,266996448,136498298,136498298
6881458608,863151085,394963064,394963064
6881459002,120653094,761186580,761186580
6881459419,123421804,127792878,123421804
6881459600,439520064,1157723127,439520064
6881459713,223885562,191327410,191327410
6881459717,237306802,118572320,237306802
6881459909,1032083976,113618696,1032083976
6881460010,162522984,1156386751,1156386751
6881460014,883354765,301150207,301150207
6881460019,134142489,164160011,164160011
6881460101,100451287,657618090,657618090
6881460115,170770135,149965934,170770135
6881460203,177005846,482192201,482192201
6881460208,1037278421,186108144,1037278421
6881460210,144520276,892723672,144520276
6881460211,929422800,255062728,255062728
6881460409,813843670,211409111,211409111
6881460414,184164883,239471059,184164883
6881460518,306850003,919720225,306850003
6881460600,967508757,1142459582,1142459582
6881461102,164350458,279901390,279901390
6881461117,1124856233,182750254,182750254
6881461204,104681554,117693169,117693169
6881461213,353479397,908671420,353479397
6881461301,255809850,160108474,255809850
6881461302,293070586,433276670,433276670
6881461303,1179406048,105676919,1179406048
6881461317,1157219750,377091073,1157219750
6881461400,176152537,485265410,176152537
6881461419,321731538,1100940134,321731538
6881461609,168120992,156665104,168120992
6881461610,104478368,584297610,584297610
6881461619,117750358,337477977,337477977
6881461815,333955642,125869071,333955642
6881461816,1233134203,868950060,868950060
6881461918,204500799,450081280,204500799
6881462208,1313881164,289671186,289671186
6881462209,374793034,104389806,374793034
6881462419,433448240,686109840,686109840
6881462506,141005986,357093066,357093066
6881462508,868456060,126685871,868456060
6881462600,982230570,233553229,982230570
6881462601,1265243559,1191231660,1265243559
6881462613,115227198,194503234,115227198
6881462615,227852061,1258081447,1258081447
6881462704,115022822,1092379100,1092379100
6881462717,372520135,218843685,218843685
6881462814,103053830,1094837234,103053830
6881463006,115984083,189453074,115984083
6881463008,358917808,101952196,101952196
6881463101,335091471,1095562843,335091471
6881463407,197693446,250388436,197693446
6881463502,434130820,114727770,114727770
6881463509,896512492,312235983,896512492
6881463516,861717481,950237956,950237956
6881463604,1238892299,215641466,1238892299
6881463614,318778150,178854952,318778150
6881463619,180572264,963980780,963980780
6881463705,443722637,912448261,912448261
6881463706,167246172,267907208,267907208
6881463708,917406400,463643940,917406400
6881463714,452273900,101045433,101045433
6881463807,1133388674,848126223,1133388674
6881463816,1044075642,1179661844,1179661844
6881463818,150339412,157987951,157987951
6881464310,958949621,352145762,352145762
6881464404,253983461,913171285,913171285
6881464413,259047845,236279246,236279246
6881464419,233014121,181908511,181908511
6881464612,900393057,406323670,900393057
6881464613,174730395,315375464,315375464
6881464617,463090914,1012628931,1012628931
6881464706,177491349,209531035,177491349
6881465015,238820034,1065249316,238820034
6881465102,150528437,189065930,189065930
6881465116,426394906,125109005,125109005
6881465318,149750057,1072348819,1072348819
6881465400,414385544,311615998,414385544
6881465403,353835639,1053197502,353835639
6881465407,1256017208,181318724,181318724
6881465516,847581502,135263839,847581502
6881465605,133685757,135212942,135212942
6881465701,116268155,261606970,261606970
6881465908,141097329,430420311,430420311
6881466213,172612236,278507232,278507232
6881466312,188856386,1247216539,188856386
6881466409,1161911271,249233637,1161911271
6881466708,144598609,757782490,757782490
6881466804,106849085,114981772,106849085
6881466806,164563591,388985446,388985446
6881466812,809587100,106913335,809587100
6881467211,161295199,438035867,161295199
6881467304,137116433,1462787062,137116433
6881467907,131222756,233309149,233309149
6881467910,1029167383,110038112,1029167383
6881468007,1287409725,1266685815,1266685815
6881468108,101309135,251191888,251191888
6881468311,290794432,892874329,290794432
6881468408,199453416,903687758,199453416
6881468419,468059102,401427549,468059102
6881468515,108974454,432889119,432889119
6881468718,141489837,454645494,454645494
6881468719,452189451,1053600363,1053600363
6881468804,212626682,166705356,166705356
6881469109,307155676,1031492893,307155676
6881469208,256817050,453635561,453635561
6881469602,881308832,346220533,881308832
6881469613,327318667,111729336,327318667
6881469915,1124430523,1103288641,1124430523
6881470109,239247934,366931142,239247934
6881470216,207963832,730003470,207963832
6881470300,338132040,117326703,117326703
6881470302,120560842,285551170,120560842
6881470414,134150448,577060970,577060970
6881470417,206187245,154996541,154996541
6881470511,157196727,441397310,441397310
6881470710,255625495,210169030,255625495
6881470718,1027034064,814617270,814617270
6881470902,350241525,1161814851,1161814851
6881470908,374924314,215468951,215468951
6881471018,1050118862,151990595,151990595
6881471103,182567517,270756132,270756132
6881471206,416882303,158573828,416882303
6881471215,189129879,114657700,114657700
6881471301,1225783772,277151304,277151304
6881471403,1016818016,112716074,112716074
6881471416,100544334,465203630,465203630
6881471810,1194625514,739291000,739291000
6881472004,101867654,178366700,101867654
6881472117,1058798651,1251863602,1251863602
6881472414,417493162,225977690,225977690
6881472507,950923060,106061253,106061253
6881472601,121227340,353656466,353656466
6881472714,126868337,174594355,174594355
6881473007,1290187401,1283646456,1283646456
6881473302,354003930,132729893,354003930
6881473309,121188128,840316870,840316870
6881473316,849709000,1037540925,1037540925
6881473414,1045184444,573453660,1045184444
6881473606,160702825,176999327,176999327
6881473612,1441441924,248872161,248872161
6881473615,342064984,871851781,342064984
6881473806,892498100,145653357,145653357
6881473815,904436771,199275512,199275512
6881474100,318116101,127836092,127836092
6881474200,105266223,190834692,105266223
6881474203,150687993,441965370,150687993
6881474205,125736754,183708486,125736754
6881474300,1083381575,154163593,154163593
6881474319,170235998,171175619,171175619
6881474501,227012969,873009420,873009420
6881474603,1280154553,622030560,622030560
6881474911,353093924,1042681362,353093924
6881475114,1040097161,200894504,1040097161
6881475617,300556798,529267480,300556798
6881475708,1223203229,249313793,1223203229
6881475813,140267609,153994089,140267609
6881475818,138421911,909355535,909355535
6881475819,196083723,335002758,196083723
6881475907,181369866,854354386,181369866
6881476004,235000173,919934170,235000173
6881476016,476374338,118482188,118482188
6881476203,1042960467,123310386,123310386
6881476204,375231926,125057747,125057747
6881476205,177065189,938252270,177065189
6881476206,465642481,408955330,408955330
6881476209,360364903,1010067769,1010067769
6881476211,200077566,365800540,365800540
6881476217,1118636780,283629288,283629288
6881476218,980294220,919335598,919335598
6881476306,447560018,1104595519,447560018
6881476312,167387608,373589244,167387608
6881476700,316528360,236089003,236089003
6881476703,352669494,890271370,890271370
6881476806,408616988,326359056,408616988
6881476900,372040760,209734866,372040760
6881477014,138193554,542621340,542621340
6881477315,404272587,1069030960,404272587
6881477316,626436260,244055380,244055380
6881477410,914175690,127023103,127023103
6881477508,1113351456,193375658,1113351456
6881477615,186265633,113894237,186265633
6881477800,157699932,880489591,880489591
6881477817,906373357,362400262,906373357
6881478017,118527672,370104015,118527672
6881478019,193425926,739579600,739579600
6881478103,867316250,256090613,256090613
6881478110,141883453,431732572,141883453
6881478304,1113900136,254389421,1113900136
6881478413,851418207,1215041723,851418207
6881478606,145533231,1004041163,145533231
6881478707,187373807,138335917,187373807
6881479013,318751149,145211561,145211561
6881479019,108604785,1415349800,1415349800
6881479101,950191203,341554181,950191203
6881479107,103354522,875098780,103354522
6881479413,227365929,492549434,492549434
6881479518,880212397,711072120,880212397
6881479615,337986717,361366613,337986717
6881479900,142391473,236315414,142391473
6881479918,294584700,123890603,123890603
6881480100,928775100,370769752,928775100
6881480612,187426559,166546505,166546505
6881480700,313435189,418959107,418959107
6881480708,460971991,162538843,162538843
6881480714,227426837,666905700,227426837
6881480808,384035130,149525676,384035130
6881480818,1142342909,158577049,158577049
6881480900,249386227,116522109,249386227
6881481013,897105260,257801643,257801643
6881481111,334724898,144163618,144163618
6881481207,173878891,140298480,173878891
6881481302,1108821270,888576037,888576037
6881481401,115230255,128951120,115230255
6881481402,486122730,131754637,131754637
6881481417,152252803,455276098,152252803
6881481505,867402600,121591895,121591895
6881481517,173904605,478759826,478759826
6881481601,1312752180,372762213,1312752180
6881481618,369739234,298025037,369739234
6881481700,948105820,185390462,948105820
6881482200,136427790,411311856,411311856
6881482203,347116646,163177745,347116646
6881482313,106615591,428346205,106615591
6881482418,301919918,133935446,301919918
6881482419,396891948,238693385,238693385
6881482600,114984276,872051380,114984276
6881482601,170012660,1283589308,170012660
6881482603,418733893,211522390,418733893
6881482609,318750138,265596456,265596456
6881482802,1040043803,1104418333,1104418333
6881482809,170129544,375149797,375149797
6881483006,115540613,921247724,921247724
6881483012,244128250,394165426,244128250
6881483102,187549434,173635763,173635763
6881483112,118150234,353832208,118150234
6881483117,111378095,144552289,144552289
6881483413,838633940,107039086,107039086
6881483505,908185694,297877188,908185694
6881483719,337084499,138200320,337084499
6881483910,184333880,216372591,216372591
6881484008,126604106,161669706,126604106
6881484108,146755213,161743583,146755213
6881484212,955310230,117735750,955310230
6881484614,1398333170,1020870215,1020870215
6881484806,168893020,491856826,491856826
6881484904,836746436,345780851,345780851
6881485001,1101968775,141349258,1101968775
6881485002,1255902475,1057276797,1057276797
6881485009,136003632,165199582,165199582
6881485100,213265475,1203887234,213265475
6881485109,113317535,869482906,113317535
6881485214,1025541920,480029690,480029690
6881485305,335146945,251969080,251969080
6881485615,126759158,259663455,259663455
6881485707,1243097707,1035762523,1243097707
6881485717,192830338,108224216,108224216
6881485919,119743092,1018663821,1018663821
6881486210,278239450,292910116,292910116
6881486300,892525745,622073530,622073530
6881486702,867530400,323062401,323062401
6881486707,187918809,961544770,961544770
6881486811,1003270101,1142958376,1003270101
6881486915,211944517,341684513,341684513
6881487119,1162064634,388533116,388533116
6881487202,398680265,117733878,398680265
6881487211,774060678,124379221,774060678
6881487504,121359187,375312813,121359187
6881487506,219965658,789762390,789762390
6881487616,102298938,1055716427,102298938
6881487700,441672924,224964650,441672924
6881487704,1050412296,358839277,358839277
6881487813,107862089,566036740,107862089
6881487916,267606530,210492943,210492943
6881488011,157530732,336997318,157530732
6881488514,286094290,296436505,286094290
6881488601,237360062,151173316,151173316
6881488903,293756313,311719719,311719719
6881489109,102083184,128630912,128630912
6881489304,193476160,220294442,220294442
6881489406,177116164,256033024,256033024
6881489505,248097133,373408993,248097133
6881489506,279870374,328532032,279870374
6881489818,471829860,122768079,471829860
6881490308,356538484,1014786975,356538484
6881490811,132562748,643697640,643697640
6881490900,476498903,399906591,399906591
6881490906,101904495,178174643,101904495
6881491102,840937403,115464103,115464103
6881491201,1262440680,257220967,257220967
6881491214,1476805690,1350078285,1350078285
6881491305,1018275913,870284087,870284087
6881491312,1052282089,390337871,1052282089
6881491406,114680590,168214248,168214248
6881491500,991648066,912617317,991648066
6881491512,278720844,139302849,139302849
6881491619,176945423,301947719,176945423
6881491911,305002800,107363355,305002800
6881492004,369722036,238420190,369722036
6881492117,103338050,204497873,103338050
6881492206,914646586,129925271,129925271
6881492412,347185566,439562449,439562449
6881492710,359762560,132394013,132394013
6881492802,128453826,134477719,134477719
6881492817,128496444,489481318,489481318
6881492902,919832230,1100600984,919832230
6881492910,124233843,889546652,889546652
6881492912,172829922,508239440,508239440
6881493111,446378880,1055479614,1055479614
6881493114,213080699,203749197,203749197
6881493117,138382658,199411039,138382658
6881493204,120555565,394662985,394662985
6881493304,461267390,362317896,461267390
6881493514,178632944,917831033,178632944
6881493517,313473930,434532195,434532195
6881493606,934322038,755764350,755764350
6881493607,1014942171,752556100,752556100
6881493706,179337508,352478115,179337508
6881493805,302421287,251748068,251748068
6881493806,126794837,360734146,360734146
6881493810,393938673,165443886,393938673
6881494008,303425010,318138869,318138869
6881494010,168153932,152641528,168153932
6881494101,108849456,899021317,108849456
6881494107,197959834,405261802,197959834
6881494115,200487546,456140870,200487546
6881494117,1066333798,409650947,1066333798
6881494204,1012372902,300856498,300856498
6881494212,167512464,982081222,167512464
6881494215,862686588,345319135,862686588
6881494303,316743903,1010403750,316743903
6881494511,142425645,606095010,142425645
6881494602,401129140,250041272,250041272
6881494711,562425160,993133947,562425160
6881494712,159320125,351860690,351860690
6881494810,1244315837,1153541161,1244315837
6881494812,312949455,1053228132,312949455
6881494906,366652887,813033770,366652887
6881494911,106608987,695250850,695250850
6881495001,154437866,1043893199,154437866
6881495011,180872231,219449470,180872231
6881495015,189028288,123624235,189028288
6881495314,159446327,906466293,159446327
6881495419,353302016,1090551827,353302016
6881495507,888583830,1359598667,888583830
6881495517,440108686,368304665,368304665
6881495605,431030810,919605820,431030810
6881495609,1032789649,105435243,105435243
6881495617,332562062,101137640,332562062
6881496017,603745630,258128510,603745630
6881496104,133649914,1220572090,1220572090
6881496112,340617202,178359776,178359776
6881496215,401716255,315028396,315028396
6881496300,342352640,1150978192,1150978192
6881496311,102417362,241761891,241761891
6881496312,218619069,145602301,218619069
6881496314,126393587,867610810,126393587
6881496316,159484709,320662291,159484709
6881496406,839854190,433504740,839854190
6881496512,145270221,124362426,124362426
6881496808,897929395,197258722,197258722
6881496913,213288951,488628155,488628155
6881497214,1014336426,358079627,1014336426
6881497219,329260935,123389761,329260935
6881497402,869835873,354037277,354037277
6881497808,899563300,443073655,443073655
6881497905,233476341,897507715,233476341
6881497914,313343305,217206000,217206000
6881497915,245184016,202166248,202166248
6881498112,208686979,115182934,208686979
6881498116,133316831,435063058,435063058
6881498205,1262456838,927618262,927618262
6881498210,154459513,100566424,100566424
6881498307,242398027,126486033,126486033
6881498418,140673454,1096307085,1096307085
6881498804,198029072,124151341,198029072
6881499107,175551820,134903179,175551820
6881499218,380265421,416511714,380265421
6881499408,192567498,846216237,846216237
6881499514,147141456,100646573,100646573
6881499601,113041607,289770242,289770242
6881499606,1207928363,191761522,1207928363
6881499913,1206409119,161827847,1206409119
6881500009,388580097,195269999,195269999
6881500100,1044039834,210375286,210375286
6881500201,1084367312,717538020,717538020
6881500203,148165065,185960423,148165065
6881500711,167160417,401552886,401552886
6881501116,380515127,286380090,380515127
6881501317,102595148,383035000,383035000
6881501401,309366902,188482686,188482686
6881501513,650700000,405388561,405388561
6881501617,307478190,235599350,235599350
6881501903,1015666484,277543458,277543458
6881502113,154125619,174003467,154125619
6881502313,141919555,236919520,141919555
6881502316,582966524,198522500,198522500
6881502515,888111693,1194383061,1194383061
6881502605,300883181,200147936,200147936
6881502619,880015730,670281410,880015730
6881502811,870014591,116878793,116878793
6881502904,101525636,111875486,111875486
6881503114,888372181,341622224,341622224
6881503401,221698519,985980654,985980654
6881503414,878431360,180610627,180610627
6881503415,136180425,126138649,126138649
6881503506,128820407,172655852,128820407
6881503607,274502100,109331033,274502100
6881503714,133077918,206573046,133077918
6881503814,398459970,882095020,882095020
6881503905,139183353,263205132,263205132
6881504216,148340484,194673872,194673872
6881504407,483921957,149677701,149677701
6881504411,401460400,397486822,401460400
6881504501,282423770,1030076866,282423770
6881504516,139488686,158434147,158434147
6881504916,867731407,408084890,408084890
6881505008,257157353,391015728,257157353
6881505203,1173955506,918562582,1173955506
6881505216,743467070,460924160,460924160
6881505306,1451753648,1251682952,1251682952
6881505312,325101592,446118993,325101592
6881505802,206775630,142049426,142049426
6881505808,120794559,204066965,204066965
6881505918,122695481,179070642,122695481
6881506117,892096785,181518794,892096785
6881506215,125997799,117213654,117213654
6881506319,157892315,230767938,230767938
6881506406,306497440,159059408,306497440
6881506708,1045932276,178955031,1045932276
6881506813,171153221,869627660,869627660
6881506918,122675791,152414210,152414210
6881507104,350379438,982443780,982443780
6881507119,193180859,200680821,193180859
6881507205,117164935,185459492,117164935
6881507219,415415410,128884666,128884666
6881507316,1327793896,865282440,865282440
6881507413,1252629959,432295103,1252629959
6881507509,106174426,436342270,436342270
6881507818,197511464,106400186,197511464
6881508010,280601010,899684673,280601010
6881508110,873674392,216287081,216287081
6881508314,396809244,385104317,385104317
6881508517,1029894288,783721830,1029894288
6881508519,826050270,115008653,826050270
6881508706,1137092909,1092086981,1137092909
6881508709,118838802,132505848,118838802
6881508713,172551213,124009920,172551213
6881508715,1046386163,163223610,163223610
6881508800,152489537,1241117557,152489537
6881508818,857703660,481951848,857703660
6881508919,200771560,134142489,200771560
6881509116,252143148,114727770,252143148
6881509201,162545866,314783965,314783965
6881509212,312311065,125789426,312311065
6881509219,378197585,168566850,168566850
6881509513,432742100,589598880,432742100
6881509703,870378720,316016832,316016832
6881509709,141376889,1023885469,141376889
6881509814,351457437,129604186,129604186
6881509911,554348740,565258460,554348740
6881510304,891402710,286299456,891402710
6881510311,461163545,409385936,461163545
6881510518,136194910,481299429,136194910
6881510602,1393548065,342451862,342451862
6881510709,128065747,359653674,128065747
6881510816,125696161,350657913,350657913
6881510904,424390481,394818667,424390481
6881511008,233309149,330981160,233309149
6881511113,161994437,417625877,417625877
6881511202,121427985,892498100,892498100
6881511204,302302637,716564870,302302637
6881511219,116103284,111230995,116103284
6881511505,1202267677,113312766,1202267677
6881511511,199586423,894480830,199586423
6881511717,418791368,1251863602,1251863602
6881511800,623517660,308250474,623517660
6881511901,308720059,898969589,898969589
6881511908,1131795341,165080020,1131795341
6881511912,125953538,322119270,125953538
6881512207,368458368,126430441,368458368
6881512208,157909620,142623823,157909620
6881512506,113140937,907724490,907724490
6881512614,140167077,337893836,140167077
6881512711,111623347,169306837,169306837
6881512718,864050686,123060329,864050686
6881512901,177086324,790749420,177086324
6881512913,120966945,282951630,282951630
6881513101,388273439,859810289,859810289
6881513108,172965883,1274608704,172965883
6881513116,121368427,1182028682,1182028682
6881513401,344917200,165278733,165278733
6881513403,197642123,1051179656,1051179656
6881513415,162875739,130585674,130585674
6881513508,197718885,1036937503,1036937503
6881513609,218749294,132295114,132295114
6881513811,100011825,417447281,100011825
6881514102,903589342,176772819,903589342
6881514104,542175700,129338319,542175700
6881514106,522122690,750577120,522122690
6881514318,174270291,328839585,174270291
6881514407,884219285,284606122,884219285
6881514614,156587398,157588529,156587398
6881514704,140791299,421029600,421029600
6881514802,402642442,611348410,611348410
6881515211,183691714,321202478,183691714
6881515606,109600007,453236400,453236400
6881515612,129751655,144006354,129751655
6881515800,966496640,356406786,966496640
6881515803,152646625,953939500,152646625
6881515809,291682108,170151171,291682108
6881515816,221337371,151158165,151158165
6881515902,169079177,1260985361,169079177
6881516117,393353947,836620190,836620190
6881516500,264847376,119282521,264847376
6881516501,407159580,172062455,407159580
6881516610,241281705,165013044,165013044
6881516614,100470416,1101809812,100470416
6881516710,513879040,206386715,206386715
6881516904,1006567518,208985553,1006567518
6881516905,286309436,138223207,286309436
6881516913,167873486,129486804,129486804
6881517104,1097478587,855036042,855036042
6881517106,143893436,880029972,143893436
6881517209,238420190,369722036,369722036
6881517210,133299600,1161814851,133299600
6881517316,139062867,992847494,139062867
6881517501,124787589,1118340994,1118340994
6881517612,144355872,1043455877,1043455877
6881517704,168887809,300428330,300428330
6881517719,141435416,231479923,231479923
6881517814,169414805,868240001,169414805
6881518013,180754283,178039826,180754283
6881518119,968641210,269822456,269822456
6881518308,1456643703,1300229981,1456643703
6881518416,1036398421,114534217,1036398421
6881518511,901419309,449009536,901419309
6881518615,308053826,291049734,291049734
6881518708,329157770,117637134,329157770
6881518709,355094126,1042496187,1042496187
6881518807,1070933167,302822730,302822730
6881518809,244208835,169238109,169238109
6881518908,336622768,455858057,336622768
6881519016,1297328647,448390300,1297328647
6881519105,914757566,155136945,155136945
6881519107,135299236,154331664,154331664
6881519201,126721816,839988327,126721816
6881519218,225219413,365784568,365784568
6881519306,868113930,849831439,868113930
6881519508,841803615,196402842,841803615
6881519607,1167287067,219145323,219145323
6881519612,146604239,466928504,146604239
6881520001,289623894,156934763,289623894
6881520008,109703894,878742900,109703894
6881520101,248518033,1223576386,248518033
6881520314,125351180,147857894,147857894
6881520407,303599235,1085464520,303599235
6881520509,236171021,943640960,943640960
6881520604,129215082,130512034,130512034
6881520606,879602472,426462070,426462070
6881520607,356386220,707261510,707261510
6881520704,317815681,406365796,406365796
6881520708,988454580,180872231,180872231
6881520709,716777700,302768066,716777700
6881520802,125951699,124241665,125951699
6881520817,839819677,195806760,195806760
6881521001,361452486,1073392702,1073392702
6881521116,754753780,675964210,754753780
6881521117,206327911,203833954,206327911
6881521303,906680467,174077203,174077203
6881521406,158141620,890380598,890380598
6881521416,197665313,149730398,197665313
6881521505,191374580,956822360,956822360
6881521516,423093226,851665520,423093226
6881521519,428420380,122646625,428420380
6881521612,876727128,843742182,843742182
6881521617,854825870,1262579292,1262579292
6881521813,218725526,170580868,170580868
6881521904,113162041,992147963,992147963
6881521917,438705649,458954762,438705649
6881522106,383703767,295282158,295282158
6881522210,915987458,388252929,915987458
6881522215,180134934,850677769,850677769
6881522301,162487774,133274516,162487774
6881522309,159065494,1184180266,159065494
6881522602,873147630,1254235471,1254235471
6881522700,429598691,877979176,429598691
6881522714,184788243,208118293,184788243
6881522811,489084170,389231173,389231173
6881522919,914895033,846053997,846053997
6881523208,1166528624,449363718,1166528624
6881523302,106719666,151670610,151670610
6881523511,979976729,125357584,125357584
6881523608,848614200,122249917,848614200
6881523711,355619071,170596674,170596674
6881523713,156475792,128421926,128421926
6881523812,394170755,246560372,394170755
6881523914,259328973,147545625,147545625
6881524008,445906235,342587252,342587252
6881524415,1254956197,110355968,110355968
6881524507,267359784,1105235254,267359784
6881524519,381725580,124899395,381725580
6881524600,310968813,392941228,310968813
6881524606,127996885,132143496,132143496
6881524613,249209683,504502600,249209683
6881524716,136732517,230988623,136732517
6881524805,234896020,176768560,234896020
6881524813,164708890,780853700,164708890
6881525114,453009288,278964864,278964864
6881525117,213280323,112905826,213280323
6881525612,352968643,247409989,247409989
6881525803,174797694,400917980,400917980
6881525806,851012060,312232015,312232015
6881525816,102577737,913150590,913150590
6881525817,123723172,765475990,123723172
6881525915,321865202,1143431465,321865202
6881526217,267667344,999667239,999667239
6881526309,342858057,860191965,860191965
6881526315,377633521,411003134,377633521
6881526409,179376457,405135390,405135390
6881526503,260749810,281552050,260749810
6881526505,417625877,161994437,161994437
6881526701,356550920,393449715,393449715
6881526909,139975932,156636383,156636383
6881526910,359282792,348090913,348090913
6881527214,173997748,1137837692,173997748
6881527215,477079385,1204209683,477079385
6881527503,907841966,271462100,907841966
6881527600,502537500,126837791,126837791
6881527616,165190017,936280020,936280020
6881527618,219269717,134687692,219269717
6881527804,557000910,1076048749,1076048749
6881528012,898411113,1035020173,898411113
6881528018,925518886,1041382710,1041382710
6881528204,200418767,215933782,200418767
6881528311,727550960,753455180,727550960
6881528312,1256934802,121397469,121397469
6881528413,384101033,906877586,906877586
6881528500,1424593877,1267576982,1267576982
6881528507,1289797269,112695690,112695690
6881528508,1093317662,165739434,1093317662
6881528607,1176924679,313863827,1176924679
6881528609,989252146,147539093,989252146
6881528616,413509382,968055080,968055080
6881528812,348879074,1207496707,1207496707
6881528815,788731190,1270289556,1270289556
6881528902,884285002,387413197,387413197
6881529019,342997037,900715548,900715548
6881529102,409445379,280535264,409445379
6881529112,367012171,843486788,367012171
6881529302,319390910,360150997,360150997
6881529407,167175014,385449942,385449942
6881529500,728084120,491209500,491209500
6881529519,242119660,661172190,661172190
6881529608,1272235832,363887088,1272235832
6881529700,385153472,957014855,957014855
6881529806,842906419,315178713,315178713
6881529912,161678083,564191640,161678083
6881530116,341170852,122324930,341170852
6881530303,128642770,177058937,177058937
6881530307,123742873,349520600,349520600
6881530510,233190639,1101968775,1101968775
6881530606,240444431,346358433,240444431
6881530612,385920260,131817178,131817178
6881530703,214379477,358650853,214379477
6881530805,1266393391,897929395,1266393391
6881530809,854436660,120352407,854436660
6881530810,871596576,1146035756,1146035756
6881530903,220755735,128656876,128656876
6881530909,884288327,324404059,324404059
6881530912,489754465,102777767,489754465
6881531108,1042478360,1015644081,1015644081
6881531211,854950260,176459419,176459419
6881531212,1257730634,919662280,1257730634
6881531219,136012244,259094650,136012244
6881531417,242995630,127179573,242995630
6881531418,1189806686,1125504615,1189806686
6881531516,319905492,927756690,319905492
6881531610,229838911,208400474,208400474
6881531912,384443005,174524379,174524379
6881531915,195797235,348899427,348899427
6881531916,909693560,927246864,927246864
6881532015,665350130,372280200,372280200
6881532108,883315430,112623581,883315430
6881532204,178433903,854314426,178433903
6881532206,804379460,983945950,983945950
6881532312,148686427,208665344,208665344
6881532506,115072618,151818703,115072618
6881532603,1257041870,181492384,181492384
6881532607,439734378,351101418,351101418
6881532609,338186655,145970912,145970912
6881532717,327330080,163228997,327330080
6881532804,424701447,413867285,413867285
6881532914,1060432705,879073620,879073620
6881533000,351870807,230867406,230867406
6881533106,424745069,230745903,230745903
6881533118,241952049,201929954,241952049
6881533214,717538020,170689117,170689117
6881533305,1140107579,1120281603,1120281603
6881533312,102844206,912529870,102844206
6881533317,242744026,180825427,180825427
6881533419,921892720,137469247,137469247
6881533504,517183960,558801230,558801230
6881533510,439519004,230016574,230016574
6881533612,845280020,295630524,845280020
6881533712,236912342,219586981,236912342
6881533715,115395848,157505815,115395848
6881533718,128135801,867330890,128135801
6881533906,191863515,139845670,191863515
6881533913,123657402,143702616,143702616
6881534015,151206869,217707201,217707201
6881534110,110401727,111536252,110401727
6881534201,907634531,387898936,907634531
6881534500,191639060,152602011,191639060
6881534501,336583470,170911114,170911114
6881534515,116093820,984921100,116093820
6881534518,202760697,239474695,239474695
6881534605,214954809,1460433782,214954809
6881534608,331054146,416025290,416025290
6881534615,195992226,358719005,358719005
6881534702,188569031,1446755765,1446755765
