'match_id','hero_id','account_id','net_worth','kills','deaths','hero_damage','gold_per_min','assists','xp_per_min','kills','last_hits','tower_damage','obs_placed','roshans_killed'
6879570612,65,364286479.0,12814,12,4,20947,453,16,680,12,107,514,,
6879570612,86,163102285.0,12856,5,3,17380,434,17,565,5,140,2039,,
6879570612,75,490331702.0,10809,11,3,16854,417,21,630,11,78,4284,,
6879570510,44,,10854,8,6,14047,425,9,572,8,117,292,,
6879570510,27,51082442.0,8127,8,11,12657,403,11,707,8,43,1132,,
6879570510,102,,10998,4,9,17896,457,9,460,4,116,0,,
6879570510,46,,10385,2,5,7398,381,4,510,2,127,1836,,
6879570510,5,,3998,2,9,7416,198,5,224,2,14,168,,
6879570510,73,,29504,12,2,31475,1143,12,1284,12,339,13848,,
6879570510,100,,8024,4,7,9828,330,19,483,4,48,744,,
6879570510,26,897925583.0,8383,9,7,9525,335,12,640,9,19,1991,,
6879570510,19,,11130,9,7,13127,406,9,495,9,81,2195,,
6879570510,8,,14528,4,5,11384,545,9,715,4,215,1180,,
6879570506,96,197479007.0,8619,4,10,17207,347,7,549,4,60,109,,
6879570506,67,,5296,1,11,12544,252,7,328,1,76,0,,
6879570506,2,136383884.0,7886,6,12,19018,356,7,435,6,83,144,,
6879570506,33,105660084.0,4487,1,11,16572,228,9,342,1,30,0,,
6879570506,64,145190472.0,8291,6,5,30525,344,6,472,6,79,656,,
6879570506,8,,15703,11,5,19178,623,19,787,11,165,6770,,
6879570506,82,403339385.0,19854,14,1,20214,770,10,960,14,266,18880,,
6879570506,14,363476836.0,12281,9,5,20230,487,19,671,9,96,1442,,
6879570506,120,128568094.0,10943,3,5,14242,431,17,516,3,111,1521,,
6879570506,128,1474251930.0,12556,10,3,16544,495,20,655,10,95,1467,,
6879570419,105,128228778.0,9788,5,12,19991,424,17,498,5,59,509,,
6879570419,29,137511334.0,16365,12,4,23320,538,23,910,12,113,3843,,
6879570419,14,,18661,18,3,30616,640,13,912,18,175,2104,,
6879570419,10,101780402.0,19147,12,5,22987,672,8,911,12,218,15511,,
6879570419,85,124679310.0,12014,10,6,13762,430,27,588,10,53,1729,,
6879570419,22,472741283.0,12568,6,14,29444,448,10,569,6,152,0,,
6879570419,5,,7728,1,14,13937,327,19,486,1,63,60,,
6879570419,75,122770061.0,7378,5,9,14930,296,14,539,5,33,0,,
6879570419,6,910319872.0,15238,8,6,17704,508,10,802,8,194,0,,
6879570419,104,187391202.0,10968,7,14,23842,444,6,604,7,142,0,,
6879570217,97,1011531184.0,8265,4,9,13362,325,10,455,4,88,313,,
6879570217,2,,7638,6,10,20185,329,5,338,6,110,0,,
6879570217,75,,6386,7,8,26602,280,12,412,7,35,27,,
6879570217,44,185552244.0,11366,1,6,9993,427,7,489,1,193,289,,
6879570217,106,58970165.0,8105,4,8,28399,304,9,457,4,75,215,,
6879570217,78,,12574,9,5,13314,439,16,601,9,95,6132,,
6879570217,35,412360809.0,19602,17,3,37860,659,12,730,17,172,11658,,
6879570217,58,,8176,4,10,9251,287,17,435,4,24,1777,,
6879570217,84,,8293,4,4,14989,298,19,540,4,24,566,,
6879570217,8,361090677.0,15973,7,2,23416,546,20,850,7,160,6593,,
6879570216,123,44682110.0,4071,2,3,6475,240,10,269,2,16,810,,
6879570216,6,,8686,0,1,2292,464,0,575,0,139,2718,,
6879570216,37,163609779.0,6924,3,2,5316,362,5,441,3,72,2161,,
6879570216,36,100546602.0,7166,6,2,5432,374,4,367,6,95,1275,,
6879570216,104,224416738.0,8001,6,4,7479,436,4,451,6,90,1165,,
6879570216,14,121646227.0,5626,6,3,7568,359,2,397,6,53,0,,
6879570216,25,1124001200.0,8406,2,0,5478,467,1,494,2,138,94,,
6879570216,41,,2641,0,4,432,186,0,159,0,30,0,,
6879570216,68,,5280,2,7,6316,310,5,321,2,10,0,,
6879570216,20,,3251,1,3,4335,234,8,291,1,6,0,,
6879570210,90,,7988,1,10,15570,281,12,513,1,72,0,,
6879570210,99,,9983,5,14,28961,351,12,531,5,89,286,,
6879570210,88,,5413,2,7,15037,245,16,534,2,32,0,,
6879570210,46,,15864,10,5,16025,590,7,732,10,261,0,,
6879570210,39,,10187,7,10,15084,352,2,471,7,126,66,,
6879570210,104,,22249,18,2,33369,790,7,1186,18,247,22302,,
6879570210,33,153943056.0,10881,2,3,6649,364,8,523,2,120,1460,,
6879570210,15,,12111,11,8,19900,401,5,559,11,88,1819,,
6879570210,14,,10600,5,8,9695,355,13,559,5,73,302,,
6879570210,93,1188103914.0,15157,7,6,17735,509,17,785,7,210,1427,,
6879570208,9,,9645,6,0,11382,388,6,516,6,67,2424,,
6879570208,28,,12312,11,4,11821,511,12,572,11,117,1217,,
6879570208,74,,14628,11,1,17220,585,10,618,11,128,16927,,
6879570208,35,62047928.0,9321,4,3,18089,392,18,393,4,73,3437,,
6879570208,70,126362343.0,15038,5,0,9636,571,2,564,5,190,5004,,
6879570208,114,66006689.0,1843,0,8,5634,291,4,389,0,93,0,,
6879570208,98,,8228,2,1,12501,351,2,395,2,116,0,,
6879570208,128,151573217.0,5804,1,7,4558,241,2,270,1,54,0,,
6879570208,26,134786166.0,3937,2,12,5440,207,2,299,2,12,0,,
6879570208,126,,9513,2,11,11732,393,4,473,2,117,0,,
6879570108,44,,18349,9,3,21374,560,13,790,9,207,3600,,
6879570108,13,,12112,8,6,13940,394,12,671,8,60,600,,
6879570108,11,1082099294.0,15054,10,11,17835,503,9,521,10,155,3758,,
6879570108,86,,10597,5,7,16903,359,16,614,5,39,1090,,
6879570108,42,166184930.0,25331,12,0,22262,762,7,1004,12,349,21938,,
6879570108,75,,9851,7,7,23898,375,9,469,7,128,502,,
6879570108,46,,12987,4,6,11472,476,5,758,4,245,1153,,
6879570108,85,,6391,0,12,8859,252,16,327,0,77,45,,
6879570108,33,,6006,3,12,16836,231,8,356,3,40,340,,
6879570108,21,,10533,11,8,17538,393,5,600,11,85,195,,
6879570106,136,434133735.0,9404,13,10,19372,376,8,613,13,76,392,,
6879570106,1,,17091,5,7,10472,552,7,730,5,259,2863,,
6879570106,97,844839746.0,5494,3,16,5528,215,10,348,3,20,0,,
6879570106,107,,8898,10,13,13897,330,12,433,10,45,0,,
6879570106,22,,13339,11,10,34556,461,14,736,11,106,404,,
6879570106,35,,15910,5,9,12182,517,8,741,5,201,12102,,
6879570106,105,1143998773.0,10161,8,13,20100,364,18,565,8,49,266,,
6879570106,14,,13199,9,11,18614,428,15,629,9,91,1815,,
6879570106,9,,9469,5,8,10114,351,18,577,5,54,78,,
6879570106,106,440777971.0,25325,29,4,67306,798,9,1150,29,199,8768,,
6879570102,18,,7927,5,9,8365,319,3,409,5,85,0,,
6879570102,93,,9290,1,6,8680,366,5,407,1,152,0,,
6879570102,22,,9160,6,7,19416,404,4,487,6,123,0,,
6879570102,136,,4715,1,7,4929,200,5,226,1,27,0,,
6879570102,5,,4295,1,9,9431,226,6,234,1,23,0,,
6879570102,71,,6965,4,4,8580,365,18,426,4,40,1855,,
6879570102,100,402810877.0,13605,9,2,16183,539,13,578,9,120,7958,,
6879570102,10,918984702.0,16988,15,2,21528,662,7,711,15,154,16664,,
6879570102,112,1015645343.0,9302,2,4,6267,371,14,484,2,50,2871,,
6879570102,65,,14232,8,3,13706,557,6,613,8,193,1208,,
6879570101,29,1429093354.0,5513,3,9,7049,275,4,303,3,52,51,,
6879570101,9,,5641,4,12,10233,264,6,302,4,34,0,,
6879570101,95,,5208,3,5,7412,265,3,298,3,70,0,,
6879570101,14,,3244,1,13,8385,245,5,325,1,50,0,,
6879570101,25,1257183591.0,5979,3,7,10819,300,2,372,3,75,584,,
6879570101,85,,8678,8,4,9543,414,21,548,8,39,515,,
6879570101,11,,15451,9,3,10049,688,7,623,9,176,22788,,
6879570101,120,1152349176.0,11432,7,0,16228,540,14,659,7,127,1283,,
6879570101,135,1442901317.0,14334,15,3,21483,655,16,736,15,137,2530,,
6879570101,72,,8228,7,5,13527,398,14,559,7,34,1771,,
6879570100,74,,19674,7,0,18893,601,18,778,7,201,10414,,
6879570100,5,181034480.0,10336,11,8,17038,346,19,472,11,44,283,,
6879570100,14,,12745,7,4,12966,399,14,533,7,126,1049,,
6879570100,30,,7916,5,2,8431,267,19,424,5,13,156,,
6879570100,6,,22238,13,1,25205,663,16,710,13,258,18683,,
6879570100,93,,13271,4,8,6058,410,2,477,4,196,1543,,
6879570100,83,,5437,2,9,11204,208,10,290,2,26,0,,
6879570100,129,241952901.0,7526,0,13,6389,254,5,273,0,89,127,,
6879570100,123,,9985,5,2,19102,319,3,406,5,92,0,,
6879570100,101,,6409,2,12,8837,220,3,367,2,48,25,,
6879569718,97,47926252.0,6174,2,12,12371,212,9,282,2,42,46,,
6879569718,30,,5698,4,8,8262,233,1,236,4,38,196,,
6879569718,22,,8103,3,6,12872,286,1,386,3,103,170,,
6879569718,44,,9052,5,7,9154,310,4,330,5,98,0,,
6879569718,36,,6930,2,6,6862,222,5,302,2,59,437,,
6879569718,60,,16092,6,2,12734,514,6,606,6,204,10416,,
6879569718,59,,17318,19,5,30902,530,11,777,19,119,7422,,
6879569718,7,346444460.0,9668,3,7,7863,321,10,412,3,64,1109,,
6879569718,86,135511711.0,11128,4,0,14954,335,20,585,4,46,27,,
6879569718,32,,14440,7,3,7447,431,8,487,7,123,5244,,
6879569714,11,154468729.0,6023,1,7,9467,273,3,327,1,71,0,,
6879569714,41,65391089.0,5780,2,4,6697,253,2,319,2,55,0,,
6879569714,73,177985141.0,7936,0,5,10228,352,3,364,0,79,0,,
6879569714,28,163401786.0,4204,1,8,4839,206,4,277,1,28,0,,
6879569714,87,,4818,3,5,13950,233,4,291,3,10,0,,
6879569714,36,,12538,12,0,31783,537,12,494,12,114,3522,,
6879569714,5,,5087,1,4,10312,241,13,316,1,15,508,,
6879569714,23,1070802761.0,10270,8,2,19515,518,12,567,8,129,3521,,
6879569714,10,,10647,6,2,11450,515,6,487,6,140,9566,,
6879569714,91,,5864,2,1,1940,251,20,404,2,7,2888,,
6879569703,19,,7466,4,2,9662,379,9,449,4,71,412,,
6879569703,5,,5748,8,2,7580,294,5,435,8,20,584,,
6879569703,126,,6750,4,1,5272,344,5,523,4,70,50,,
6879569703,8,,9048,5,0,4606,455,3,498,5,141,673,,
6879569703,105,,5706,7,4,9535,310,6,462,7,26,519,,
6879569703,1,,9068,2,3,2924,520,0,393,2,105,0,,
6879569703,68,1049872127.0,4676,2,6,10304,323,2,408,2,54,95,,
6879569703,53,836064474.0,4171,2,10,6188,362,4,308,2,54,1567,,
6879569703,128,,3501,2,6,5331,246,3,244,2,8,15,,
6879569703,16,,1301,0,4,1087,137,1,69,0,4,0,,
6879569602,76,,5276,7,0,8341,395,1,481,7,47,1191,,
6879569602,84,,5266,0,1,4118,337,8,343,0,42,288,,
6879569602,75,,2954,1,0,5806,198,5,272,1,6,367,,
6879569602,128,,4178,3,2,5612,275,5,321,3,17,242,,
6879569602,8,,6264,1,0,3511,411,1,350,1,87,278,,
6879569602,102,,1702,0,1,871,158,0,248,0,11,0,,
6879569602,44,110383019.0,4032,1,3,3913,304,1,273,1,49,0,,
6879569602,99,396659407.0,6449,0,1,4908,435,0,327,0,67,0,,
6879569602,58,,2412,1,6,5098,190,0,274,1,22,0,,
6879569602,108,140815347.0,3027,1,2,3383,254,0,281,1,35,0,,
6879569517,18,211714218.0,14304,2,2,5297,447,11,558,2,230,2494,,
6879569517,93,,19598,12,3,19017,604,11,864,12,192,12588,,
6879569517,42,,19625,5,1,14755,589,7,701,5,251,16065,,
6879569517,68,60260911.0,14467,8,3,28147,486,16,794,8,132,1202,,
6879569517,5,60929331.0,10196,9,3,15903,337,10,506,9,15,509,,
6879569517,99,120673165.0,10041,0,5,11124,330,6,492,0,148,376,,
6879569517,74,,7602,4,5,8550,262,2,418,4,52,75,,
6879569517,56,,11272,1,9,11587,367,3,467,1,172,420,,
6879569517,36,214791609.0,6767,6,9,12121,243,3,340,6,28,483,,
6879569517,6,989154987.0,9905,1,8,14241,320,5,384,1,149,649,,
6879569508,29,,8883,2,6,8535,350,3,376,2,84,0,,
6879569508,123,372875698.0,5951,4,2,8131,253,6,357,4,22,0,,
6879569508,59,133802316.0,12575,2,6,12032,504,5,598,2,224,2201,,
6879569508,48,,12993,1,4,3805,501,1,655,1,243,121,,
6879569508,21,,6259,4,7,12101,257,3,241,4,28,0,,
6879569508,135,,14257,11,3,18632,570,7,604,11,147,8709,,
6879569508,14,,8689,2,3,6638,371,12,441,2,71,3852,,
6879569508,112,,7143,2,2,7082,288,8,336,2,28,1968,,
6879569508,96,,10619,2,3,5351,391,7,426,2,92,7068,,
6879569508,36,,16226,8,2,12492,614,9,565,8,186,3625,,
6879569502,93,233826775.0,17774,12,7,18408,558,11,723,12,189,4829,,
6879569502,96,,16596,10,6,24963,545,19,855,10,193,3542,,
6879569502,97,,8732,4,7,15244,282,26,638,4,21,1077,,
6879569502,75,,13870,12,7,26279,466,15,669,12,104,2606,,
6879569502,74,,13664,12,3,25467,416,27,867,12,60,7971,,
6879569502,86,,5125,1,12,10765,223,14,374,1,30,0,,
6879569502,136,,8442,1,10,12277,319,11,450,1,143,0,,
6879569502,46,356147543.0,10516,6,10,17630,382,3,571,6,160,381,,
6879569502,81,,16571,14,9,28959,543,1,812,14,186,1095,,
6879569502,9,339783884.0,9022,5,9,15602,292,8,424,5,59,0,,
6879569413,60,1245931394.0,8846,2,7,6173,269,6,327,2,98,475,,
6879569413,17,,10302,5,8,14482,377,2,463,5,188,102,,
6879569413,30,1126933335.0,5818,4,11,19315,224,2,339,4,40,0,,
6879569413,113,,10505,0,9,10614,361,1,409,0,142,0,,
6879569413,112,,6163,3,7,9168,231,3,383,3,39,381,,
6879569413,50,891781853.0,8269,1,4,8411,286,28,427,1,33,1506,,
6879569413,104,321610803.0,15951,10,0,23246,466,16,676,10,150,7105,,
6879569413,7,1152258254.0,7636,3,5,6796,283,9,432,3,44,877,,
6879569413,13,,15956,9,3,17589,480,10,710,9,132,4427,,
6879569413,89,1072645553.0,23852,19,2,29305,694,5,798,19,270,10557,,
6879569318,67,,11567,7,7,19643,381,12,554,7,117,300,,
6879569318,33,,8902,4,10,19246,326,12,338,4,101,127,,
6879569318,121,,6088,4,7,10541,260,11,335,4,35,97,,
6879569318,82,1254993108.0,16001,4,3,10251,563,5,775,4,290,2848,,
6879569318,108,1002815039.0,10443,3,5,16792,368,5,465,3,149,862,,
6879569318,29,83699392.0,13068,2,3,14391,419,20,583,2,156,2178,,
6879569318,26,,8978,2,4,10521,320,17,481,2,50,659,,
6879569318,6,127423919.0,16933,13,2,28486,552,6,692,13,187,7410,,
6879569318,20,,5735,1,10,12779,237,16,467,1,9,196,,
6879569318,73,,25355,13,4,31584,837,9,771,13,266,7997,,
6879569315,128,,6185,6,3,7637,335,6,281,6,20,2366,,
6879569315,8,,15865,11,1,12840,731,5,553,11,158,13120,,
6879569315,68,,6860,4,1,5937,320,15,299,4,9,2247,,
6879569315,32,115935684.0,10810,5,2,9382,484,13,671,5,83,4031,,
6879569315,99,,10154,8,6,12975,503,9,537,8,84,2613,,
6879569315,31,,6838,3,7,3580,329,1,439,3,65,0,,
6879569315,119,,7715,6,6,17359,453,6,484,6,89,0,,
6879569315,100,54030806.0,4700,2,6,6467,238,7,366,2,6,0,,
6879569315,14,,7407,0,3,1503,352,4,453,0,117,0,,
6879569315,27,,3482,0,14,2187,204,3,147,0,45,0,,
6879569216,50,,3725,0,8,5000,179,8,215,0,23,0,,
6879569216,56,,15646,5,5,12731,540,2,655,5,293,1901,,
6879569216,22,96017467.0,9587,2,4,25346,305,10,395,2,110,0,,
6879569216,41,,11788,4,6,10056,390,4,658,4,148,0,,
6879569216,28,,8192,4,6,5424,300,4,359,4,94,211,,
6879569216,61,,14417,5,3,12294,463,15,448,5,139,10668,,
6879569216,64,,8222,2,4,15664,342,17,427,2,50,4678,,
6879569216,74,,9008,1,3,12732,297,20,346,1,25,5829,,
6879569216,75,41798534.0,16339,18,3,40718,656,8,846,18,180,2937,,
6879569216,67,,16711,3,2,14175,535,14,642,3,186,8117,,
6879569112,26,,7500,5,8,12764,262,3,361,5,40,0,,
6879569112,84,1012149092.0,10332,4,12,27723,431,7,537,4,93,29,,
6879569112,129,,6954,1,7,12282,288,5,368,1,77,0,,
6879569112,44,,7807,3,14,12943,294,7,305,3,73,0,,
6879569112,33,,4196,3,9,20512,217,9,304,3,27,0,,
6879569112,97,,14494,11,6,20447,477,21,646,11,124,1545,,
6879569112,37,,11542,10,2,23050,388,22,577,10,50,2845,,
6879569112,27,,12009,6,6,14666,412,24,553,6,95,7430,,
6879569112,8,244499381.0,20646,5,0,9159,654,8,858,5,322,10755,,
6879569112,74,,16108,18,3,37732,565,13,764,18,111,8249,,
6879569019,14,298320887.0,7507,4,10,9854,276,13,414,4,21,415,,
6879569019,6,,21882,13,2,27680,698,12,863,13,257,16069,,
6879569019,129,153747520.0,14849,1,5,10692,474,16,685,1,176,6047,,
6879569019,5,168248956.0,8435,3,5,15778,337,23,450,3,43,587,,
6879569019,106,,20331,17,4,34676,656,12,944,17,199,8235,,
6879569019,51,27985297.0,6001,1,11,11144,246,11,377,1,54,0,,
6879569019,46,349677961.0,18252,11,7,21387,608,4,805,11,292,1132,,
6879569019,70,1252342237.0,15508,6,4,16942,514,5,654,6,231,92,,
6879569019,86,290551988.0,8181,6,8,11753,306,10,453,6,44,0,,
6879569019,104,,11491,2,9,13877,402,9,718,2,137,461,,
6879568919,15,,15551,7,11,30951,498,20,626,7,163,9278,,
6879568919,30,122196901.0,11672,15,4,28166,370,17,646,15,24,1266,,
6879568919,85,195663318.0,10268,7,7,15187,344,25,535,7,56,2474,,
6879568919,29,,14658,4,2,35953,443,30,716,4,126,2016,,
6879568919,67,143126109.0,19412,14,1,28402,561,24,816,14,162,8736,,
6879568919,28,146635563.0,9913,7,8,12304,379,5,534,7,138,0,,
6879568919,86,109438060.0,7106,2,13,13108,240,10,324,2,36,0,,
6879568919,81,162533108.0,8285,5,10,13058,322,8,453,5,102,297,,
6879568919,14,139478791.0,6644,2,9,11091,249,12,443,2,41,29,,
6879568919,11,,14140,6,7,24344,463,6,582,6,220,2087,,
6879568810,1,,25508,22,0,39890,820,10,1181,22,284,19163,,
6879568810,98,,15420,5,6,14584,505,13,662,5,153,3042,,
6879568810,57,110739837.0,9988,1,9,5574,335,7,437,1,72,2702,,
6879568810,39,159866689.0,12976,7,0,17723,449,11,550,7,121,3194,,
6879568810,26,,8993,6,5,8114,305,12,432,6,20,641,,
6879568810,17,,8613,2,9,12225,298,3,391,2,78,297,,
6879568810,70,,9051,11,6,15050,312,4,337,11,77,0,,
6879568810,23,,11467,1,7,7630,384,4,507,1,166,616,,
6879568810,105,153505719.0,7621,4,11,37412,313,7,420,4,89,42,,
6879568810,5,,5529,2,9,15841,210,10,269,2,26,0,,
6879568809,37,448243633.0,5061,1,2,5554,261,24,319,1,9,1388,,
6879568809,71,,8009,10,0,7161,413,18,370,10,27,6270,,
6879568809,70,414486546.0,10714,9,0,6054,553,3,547,9,98,5096,,
6879568809,104,,9907,7,0,8089,513,6,526,7,93,5208,,
6879568809,21,,11080,14,0,17319,590,20,565,14,87,4281,,
6879568809,35,230747855.0,5446,0,8,12323,310,0,306,0,79,0,,
6879568809,52,,2144,0,23,3225,165,0,91,0,11,672,,
6879568809,14,,4674,1,4,2514,238,1,214,1,38,0,,
6879568809,84,170343839.0,1301,1,10,2537,146,0,149,1,7,0,,
6879568809,48,,5352,0,2,480,278,1,257,0,92,0,,
6879568808,1,115080664.0,12144,0,4,3806,428,1,496,0,234,1548,,
6879568808,137,340917790.0,11005,1,4,7069,397,2,412,1,166,978,,
6879568808,34,1023365872.0,11726,2,4,31295,413,3,452,2,175,0,,
6879568808,72,1011126166.0,6082,4,8,9504,244,2,308,4,57,0,,
6879568808,31,480493470.0,3918,1,9,7613,185,3,233,1,26,47,,
6879568808,92,,14839,6,0,11684,496,11,456,6,129,15747,,
6879568808,6,314426944.0,18276,4,3,11472,595,7,561,4,203,12770,,
6879568808,14,254047325.0,15081,11,2,16509,509,8,496,11,117,5575,,
6879568808,57,,7582,0,2,4466,278,11,425,0,15,0,,
6879568808,123,178094515.0,8296,8,1,12694,349,13,358,8,29,1404,,
6879568806,8,,18716,8,0,17277,655,7,770,8,254,10345,,
6879568806,20,,8548,4,6,11077,327,17,489,4,32,911,,
6879568806,19,205510746.0,14438,12,1,22461,528,15,706,12,148,5946,,
6879568806,60,147930373.0,14378,13,2,19497,502,13,572,13,127,4649,,
6879568806,40,,7265,1,6,14945,299,24,428,1,39,2169,,
6879568806,51,,8000,4,2,19452,305,5,389,4,87,87,,
6879568806,41,,7958,2,7,3777,298,4,351,2,121,182,,
6879568806,126,415742773.0,8075,4,7,14086,322,4,402,4,93,0,,
6879568806,119,423931329.0,4104,2,11,9242,187,6,257,2,32,0,,
6879568806,27,174610223.0,4269,2,13,7241,188,5,188,2,28,0,,
6879590414,48,1270746426.0,4221,5,6,6947,294,3,291,5,15,85,,
6879590414,98,,1756,0,4,2055,168,3,154,0,19,0,,
6879590414,5,,1476,3,3,4279,144,2,124,3,4,0,,
6879590414,36,,3756,2,4,9219,217,4,206,2,22,77,,
6879590414,44,,6388,0,10,3008,352,0,265,0,29,196,,
6879590414,63,,11768,8,0,7125,552,3,555,8,102,8452,,
6879590414,68,,6472,4,2,7453,318,8,406,4,22,2358,,
6879590414,76,,9443,5,3,9777,446,7,421,5,79,5438,,
6879590414,114,1055924982.0,9452,8,3,9595,469,3,472,8,89,4840,,
6879590414,71,,5775,2,4,5723,275,9,326,2,14,2180,,
6879589619,74,477569865.0,6858,4,2,5491,419,0,335,4,56,1026,,
6879589619,37,185480895.0,6387,4,1,5864,412,5,400,4,57,6691,,
6879589619,32,165710220.0,7535,1,0,1592,438,3,388,1,83,411,,
6879589619,44,,8171,3,1,3342,489,2,496,3,89,1433,,
6879589619,35,,5027,1,2,1889,277,3,166,1,53,253,,
6879589619,52,,3638,2,8,8269,231,1,235,2,23,0,,
6879589619,29,,4113,0,2,2001,241,1,278,0,38,0,,
6879589619,9,,3884,0,1,651,200,2,330,0,19,0,,
6879589619,59,86825729.0,6837,0,1,243,386,0,409,0,146,1435,,
6879589619,49,,9058,3,1,4897,539,0,572,3,126,1470,,
6879588613,57,174786424.0,4135,2,8,5628,276,6,357,2,39,238,,
6879588613,111,,3424,1,14,4999,162,6,249,1,11,92,,
6879588613,114,,3260,0,14,6082,187,5,142,0,25,39,,
6879588613,113,863293710.0,8300,5,8,11750,412,2,666,5,69,0,,
6879588613,104,102045855.0,6733,3,8,13952,331,5,414,3,91,0,,
6879588613,20,,6526,6,5,12832,340,27,463,6,22,1270,,
6879588613,53,148610951.0,14959,14,0,19406,682,17,691,14,150,20712,,
6879588613,56,916230483.0,11046,11,2,13216,521,11,645,11,83,2735,,
6879588613,96,,10801,6,3,14213,488,23,506,6,111,1895,,
6879588613,101,,8187,14,1,23788,423,18,573,14,17,444,,
6879588207,137,220213374.0,5572,6,10,11023,290,5,444,6,23,0,,
6879588207,47,333770238.0,6459,5,12,14444,312,7,338,5,24,0,,
6879588207,99,,3749,0,16,3822,214,3,274,0,39,0,,
6879588207,12,,3423,0,16,1554,159,1,152,0,27,0,,
6879588207,4,,4350,2,7,6989,244,9,389,2,34,0,,
6879588207,94,,11966,7,1,15084,516,24,679,7,99,7388,,
6879588207,23,,16816,16,2,27466,746,23,871,16,164,5469,,
6879588207,71,,7215,4,5,7962,318,20,474,4,15,403,,
6879588207,108,231202761.0,11196,5,6,14477,515,25,592,5,109,3185,,
6879588207,62,859481311.0,18160,25,1,24275,796,19,722,25,24,2689,,
6879587714,51,161967434.0,1651,2,2,2542,232,1,211,2,2,0,,
6879587714,60,348043821.0,5333,1,0,2543,461,2,290,1,37,0,,
6879587714,64,263584756.0,4411,1,1,4752,421,0,472,1,61,1369,,
6879587714,52,,1901,0,3,6304,242,1,312,0,27,0,,
6879587714,44,,791,0,5,852,122,0,148,0,6,0,,
6879587714,22,,4900,2,0,3867,439,0,483,2,64,192,,
6879587714,7,171010869.0,2531,3,1,3669,238,5,273,3,7,0,,
6879587714,11,193730198.0,3738,0,2,6486,314,2,277,0,43,131,,
6879587714,2,127970088.0,4892,4,1,5343,437,4,409,4,51,137,,
6879587714,27,405684468.0,2155,1,0,1830,182,1,169,1,4,0,,
6879587617,84,,8970,7,2,49712,618,2,519,7,180,0,,
6879587617,47,102974181.0,7595,1,1,3566,397,5,348,1,76,1991,,
6879587617,80,,6689,2,0,5217,371,5,339,2,64,398,,
6879587617,18,,7412,1,2,931,464,0,476,1,136,1992,,
6879587617,111,,5876,0,1,642,321,0,250,0,35,2304,,
6879587617,40,148080250.0,2659,0,1,835,183,1,205,0,22,0,,
6879587617,137,,4314,1,4,4048,242,0,188,1,29,248,,
6879587617,29,164885095.0,5380,0,1,223,261,0,256,0,56,0,,
6879587617,101,384628148.0,3261,0,2,1437,146,1,144,0,7,0,,
6879587617,27,367655659.0,2860,0,3,2553,125,0,187,0,0,0,,
6879586704,129,,9291,1,3,6825,407,5,456,1,161,745,,
6879586704,72,,9863,0,2,3988,408,2,480,0,203,0,,
6879586704,136,,5116,4,5,6005,241,2,282,4,45,260,,
6879586704,11,405282056.0,6081,1,3,8090,356,3,423,1,153,67,,
6879586704,30,,4347,2,7,10842,213,2,246,2,30,0,,
6879586704,52,191742938.0,15013,6,0,12263,655,4,669,6,208,6660,,
6879586704,18,159066445.0,14899,4,2,6925,605,3,622,4,200,10323,,
6879586704,21,,7179,2,2,3842,337,6,333,2,35,2436,,
6879586704,66,1121224319.0,9946,3,4,7107,428,9,413,3,86,11214,,
6879586704,135,,14344,4,1,9923,608,8,637,4,170,3820,,
6879586216,101,,5895,6,4,8145,299,3,350,6,20,1899,,
6879586216,46,,11237,5,0,11325,518,2,592,5,130,9012,,
6879586216,136,,5177,4,5,6195,307,6,368,4,23,1160,,
6879586216,19,1266151644.0,9454,4,0,8519,429,4,488,4,75,2388,,
6879586216,23,,9791,1,4,5518,460,8,342,1,102,3913,,
6879586216,11,1012068693.0,7002,5,2,7260,402,3,416,5,70,0,,
6879586216,44,,4047,2,4,4776,239,1,259,2,61,0,,
6879586216,74,,3657,3,4,5345,273,1,351,3,46,671,,
6879586216,105,,1332,0,5,4949,179,4,178,0,10,0,,
6879586216,51,,6346,0,7,5895,311,5,211,0,9,0,,
6879585916,52,,14613,7,10,9939,717,0,391,7,43,61,,
6879585916,56,,2780,0,3,736,227,1,196,0,48,0,,
6879585916,40,425759279.0,1400,2,7,7961,289,6,329,2,59,416,,
6879585916,97,,5455,2,5,5936,271,3,302,2,43,0,,
6879585916,53,390005453.0,0,1,3,7507,451,4,523,1,157,2772,,
6879585916,110,81319571.0,12294,11,0,16369,526,6,678,11,108,979,,
6879585916,10,239218918.0,14609,9,2,12698,628,5,606,9,185,10484,,
6879585916,46,,10115,3,3,6100,429,3,490,3,128,6984,,
6879585916,3,237934639.0,5197,1,6,7767,239,14,394,1,18,561,,
6879585916,9,907147855.0,6655,4,2,5945,342,7,492,4,60,737,,
6879585716,102,139091311.0,1570,0,1,0,109,0,52,0,3,0,,
6879585716,78,,1583,0,1,0,111,0,51,0,4,0,,
6879585716,99,,1572,0,1,0,110,0,55,0,3,0,,
6879585716,71,,1561,0,1,0,108,0,57,0,3,0,,
6879585716,49,,1571,0,1,0,110,0,57,0,4,0,,
6879585716,14,185525990.0,3570,1,2,443,402,3,238,1,30,2553,,
6879585716,84,176471500.0,3183,1,0,366,335,2,248,1,13,1547,,
6879585716,11,138843675.0,3789,2,0,967,420,3,180,2,17,3931,,
6879585716,8,155544710.0,4129,0,0,319,474,4,301,0,37,5338,,
